name,symbol,isot_symbol,atomic_number,mass_number,abundance,mass [u],mass_uncertainty [u],spin,parity,is_radioactive,half_life [s],half_life_uncertainty [s],gfactor,gfactor_uncertainty,quadrupole_moment [b],quadrupole_moment_uncertainty [b]
Niobium,Nb,¹⁰⁷Nb,41,107,0.0,106.931589685,8.612e-6,2.5,1,true,0.28600000000000003,0.008,,,,
Niobium,Nb,¹⁰⁸Nb,41,108,0.0,107.936075604,8.844e-6,2.0,1,true,0.201,0.004,,,,
Niobium,Nb,¹⁰⁹Nb,41,109,0.0,108.939141,0.0004625,1.5,-1,true,0.10690000000000001,0.004900000000000001,,,,
Niobium,Nb,¹¹⁰Nb,41,110,0.0,109.943843,0.0009,5.0,1,true,0.075,0.001,,,,
Niobium,Nb,¹¹¹Nb,41,111,0.0,110.947439,0.000322,1.5,-1,true,0.054,0.002,,,,
Niobium,Nb,¹¹²Nb,41,112,0.0,111.952689,0.000322,1.0,1,true,0.038,0.002,,,,
Niobium,Nb,¹¹³Nb,41,113,0.0,112.956833,0.000429,1.5,-1,true,0.032,0.004,,,,
Niobium,Nb,¹¹⁴Nb,41,114,0.0,113.962469,0.000537,2.0,-1,true,0.017,0.005,,,,
Niobium,Nb,¹¹⁵Nb,41,115,0.0,114.966849,0.000537,1.5,-1,true,0.023,0.008,,,,
Niobium,Nb,¹¹⁶Nb,41,116,0.0,115.972914,0.000322,1.0,-1,true,0.012,5.5e-7,,,,
Molybdenum,Mo,⁸¹Mo,42,81,0.0,80.966226,0.000537,2.5,1,true,0.001,4.0000000000000003e-7,,,,
